VENDOR NAME,EXPENSE CATEGORY,PAYMENT AMOUNT,PAYMENT DATE
"*THE BLUEPRINT SHOPPE, INC.",MAINTENANCE & REPAIRS,231.27,5/21/2019
"*D B STERLIN CONSULTANTS, INC.",LEGAL COSTS,19370.00,6/11/2019
POHLMAN REPORTING COMPANY LLC,LEGAL COSTS,473.90,9/18/2019
VILLAGE OF OAK PARK -1,PURCHASE OF SECURITY SERVICES,8610.14,11/25/2019
"NORDCO, INC.",DIRECT PURCHASES,1145.14,2/5/2019
"WISCO, INC.",MAINTENANCE & REPAIRS,38.10,2/6/2019
METROPOLITAN WATER RECLAMATION..,UTILITIES EXPENSE,2570.68,5/23/2019
"STANTON MECHANICAL, INC.",MAINTENANCE & REPAIRS,6485.00,5/20/2019
CUMMINS INC.,MAINTENANCE & REPAIRS,489.23,7/12/2019
UNITED PARCEL SERVICE,GENERAL EXPENSES,23.46,2/1/2019
JOHNSON PIPE & SUPPLY CO.,DIRECT PURCHASES,4699.12,4/1/2019
GENUINE PARTS COMPANY (NAPA),DIRECT PURCHASES,2599.80,4/24/2019
GENUINE PARTS COMPANY (NAPA),MAINTENANCE & REPAIRS,3154.56,5/16/2019
PEOPLES GAS,UTILITIES EXPENSE,143679.45,6/13/2019
"SAFETY KLEEN SYSTEMS, INC.",MAINTENANCE & REPAIRS,978.22,6/13/2019
"MCCORKLE LITIGATION SERVICES, INC",LEGAL COSTS,6497.96,6/26/2019
GENUINE PARTS COMPANY (NAPA),DIRECT PURCHASES,63396.05,7/26/2019
"MCCORKLE LITIGATION SERVICES, INC",GENERAL EXPENSES,270.86,7/12/2019
"ATLAS FIRST ACCESS MATERIAL HANDLING, INC.",MAINTENANCE & REPAIRS,1562.56,8/16/2019
"Alstom Signaling Inc., d/b/a Alstom Signaling Operation, LLC.",DIRECT PURCHASES,52323.70,11/18/2019
"SAFETY KLEEN SYSTEMS, INC.",MAINTENANCE & REPAIRS,20685.10,9/6/2019
"GREENLINE ENVIRONMENTAL SOLUTIONS, LLC",MAINTENANCE & REPAIRS,2971.00,9/11/2019
CITY OF CHGO.-ENTERPRISE FUNDS,UTILITIES EXPENSE,8150.60,9/5/2019
"WORLD FUEL SERVICES, INC.",DIRECT PURCHASES,84328.29,10/11/2019
"ATLAS FIRST ACCESS MATERIAL HANDLING, INC.",MAINTENANCE & REPAIRS,2179.45,10/25/2019
"WEST PUBLISHING CORPORATION d/b/a THOMSON WEST, WEST GROUP OR WEST",FINANCIAL & TREAS SVCS,9986.27,10/29/2019
CITY OF CHICAGO DEPT.OF REVENUE-RED LIGHT,GENERAL EXPENSES,135.00,10/31/2019
ANDERSON ELEVATOR CO.,MAINTENANCE & REPAIRS,28400.00,10/31/2019
"MANSFIELD OIL COMPANY OF GAINESVILLE, INC.",FUEL EXPENSE,297343.97,11/4/2019
*INSPIRED CATERING & EVENTS,GENERAL EXPENSES,1359.25,11/19/2019
"ARAMARK UNIFORM SERVICES, INC.",CONTRACTUAL SERVICES,106.99,12/11/2019
GENUINE PARTS COMPANY (NAPA),DIRECT PURCHASES,17023.06,12/19/2019
LANGUAGE SERVICES ASSOCIATES,CONTRACTUAL SERVICES,115.92,12/26/2019
"MCCORKLE LITIGATION SERVICES, INC",LEGAL COSTS,2942.59,12/24/2019
MID-WEST SIGN SUPPLY CO,MAINTENANCE & REPAIRS,621.24,1/16/2019
JOHNSON PIPE & SUPPLY CO.,DIRECT PURCHASES,1415.30,3/6/2019
"Legalink, Inc. d/b/a Epiq Court Reporting",GENERAL EXPENSES,214.10,3/22/2019
GENUINE PARTS COMPANY (NAPA),MAINTENANCE & REPAIRS,3452.15,4/12/2019
CITY OF CHICAGO-DEPT OF FLEET AND FACILITY  MGMT,MAINTENANCE & REPAIRS,133406.14,4/12/2019
SECRETARY OF STATE,LEGAL COSTS,5.00,4/23/2019
"ZIPCAR, INC.",EQUIPMENT RENTAL,1105.00,5/29/2019
*J.P. SIMONS & COMPANY,DIRECT PURCHASES,3572.67,8/6/2019
CAIRS,GENERAL EXPENSES,561.00,7/16/2019
PITNEY BOWES GLOBAL MAILING SYSTEMS,MAINTENANCE & REPAIRS,427.95,8/14/2019
"OER SERVICES, LLC",MAINTENANCE & REPAIRS,7168.00,8/23/2019
"ELEMENT MATERIALS TECHNOLOGY NEW BERLIN, INC.",CONSULTING,4150.00,9/10/2019
CITY OF CHICAGO-DEPT OF FLEET AND FACILITY  MGMT,DIRECT PURCHASES,16448.56,10/16/2019
CITY OF CHICAGO-DEPT OF WATER,UTILITIES EXPENSE,11150.96,10/16/2019
CENTER OF BRAIN & SPINE SURGERY,ADMINISTRATION & HR,450.00,2/21/2019
"*MIDWAY OVERHEAD DOOR, INC.",MAINTENANCE & REPAIRS,31944.40,3/26/2019
GRANT LAW LLC,LEGAL COSTS,15938.48,3/26/2019
ENTERPRISE FLEET SERVICES,EQUIPMENT RENTAL,122234.03,7/3/2019
"AT&T MOBILITY NATIONAL ACCOUNTS, LLC",UTILITIES EXPENSE,1011.16,6/19/2019
ACCOUNTING PRINCIPALS INC,CONTRACTUAL SERVICES,1002.64,8/9/2019
TAB SERVICE COMPANY,CONTRACTUAL SERVICES,835.57,8/27/2019
HAPPY HANDS CLEANING SERVICE LLC,MAINTENANCE & REPAIRS,1666.67,9/30/2019
GENUINE PARTS COMPANY (NAPA),MAINTENANCE & REPAIRS,7062.20,10/4/2019
DYNEGY ENERGY SERVICES,UTILITIES EXPENSE,368421.75,10/4/2019
SASSI INSTITUTE,GENERAL EXPENSES,205.00,10/30/2019
"OFFICE DEPOT, INCORPORATED",DIRECT PURCHASES,440.23,11/27/2019
"PROTANIC, INC.",MAINTENANCE & REPAIRS,1667.00,1/4/2019
"U.S. LEGAL SUPPORT, INCORPORATED",LEGAL COSTS,65.45,3/21/2019
"JONES LANG LaSALLE, INCORPORATED",MAINTENANCE & REPAIRS,401241.30,3/21/2019
"BOARD OF EDUCATION, CITY OF CHICAGO",FACILITY RENTAL,125.00,3/25/2019
"COMET MESSENGER SERVICE, INC.",CONTRACTUAL SERVICES,19.50,4/2/2019
"GARDA CL GREAT LAKES, INC.",FINANCIAL & TREAS SVCS,1422.15,4/24/2019
BLOOMBERG FINANCE L.P.,CONTRACTUAL SERVICES,6870.00,5/1/2019
"LUMINATOR MASS TRANSIT, LLC",MAINTENANCE & REPAIRS,30625.00,6/27/2019
"CHICAGO SUN-TIMES, INCORPORATED dba Sun-Times Media Productions, LLC",GENERAL EXPENSES,416.00,7/18/2019
PNC BANK,GENERAL EXPENSES,935.99,10/17/2019
LINUS H EMA M.D.,ADMINISTRATION & HR,750.00,10/18/2019
EVERGREEN PARK RED LIGHT,GENERAL EXPENSES,100.00,10/18/2019
"COMET MESSENGER SERVICE, INC.",CONTRACTUAL SERVICES,6.50,10/31/2019
*INSPIRED CATERING & EVENTS,GENERAL EXPENSES,397.00,11/7/2019
"WISCO, INC.",DIRECT PURCHASES,15.50,4/9/2019
"COMCAST OF CHICAGO, IL",EQUIPMENT RENTAL,206.54,5/7/2019
"GENFARE, A DIVISION OF SPX CORPORATION",DIRECT PURCHASES,1785.70,6/21/2019
CDW GOVERNMENT LLC,TECHNOLOGY SERVICES,1482.26,5/30/2019
UNIVERSITY OF ILLINOIS (UIC),CONTRACTUAL SERVICES,1000.00,6/21/2019
*SHAMROCK CATERING INC.,GENERAL EXPENSES,1005.50,8/23/2019
ILLINOIS SECRETARY OF STATE,GENERAL EXPENSES,50.00,8/27/2019
THE EDGE THEATER,TRAVEL & MEETING EXPENSE,1132.50,9/12/2019
"INDUSTRIAL ENGINE SERVICE, INC.",DIRECT PURCHASES,1372.40,1/22/2019
PNC BANK,LEGAL COSTS,30.87,7/16/2019
"GENFARE, A DIVISION OF SPX CORPORATION",MAINTENANCE & REPAIRS,29916.72,9/24/2019
"MANSFIELD OIL COMPANY OF GAINESVILLE, INC.",FUEL EXPENSE,17991.12,10/15/2019
COMPUTER AID INC,TECHNOLOGY SERVICES,23092.00,12/13/2019
CORPORATE CLEANING SERVICES,MAINTENANCE & REPAIRS,59060.00,4/29/2019
G & O THERMAL SUPPLY COMPANY,DIRECT PURCHASES,706.92,5/17/2019
"VERIZON WIRELESS, INC.",UTILITIES EXPENSE,206907.49,9/12/2019
EVANSTON POLICE DEPARTMENT/CITY OF EVANSTON,PURCHASE OF SECURITY SERVICES,17203.38,9/20/2019
ACCOUNTEMPS/DIV. ROBERT HALF,LEGAL COSTS,1248.00,10/1/2019
"BUCHANAN REPORTING, INC",LEGAL COSTS,70.00,11/27/2019
SPECIALTY'S CAFE & BAKERY,TRAVEL & MEETING EXPENSE,135.99,11/19/2019
SCCE,TRAVEL & MEETING EXPENSE,270.00,4/9/2019
POSTAL PARTNERS,GENERAL EXPENSES,74.08,6/18/2019
"AT&T MOBILITY NATIONAL ACCOUNTS, LLC",UTILITIES EXPENSE,505.58,7/23/2019
PEOPLES GAS,UTILITIES EXPENSE,12801.59,12/26/2019
"ATLAS FIRST ACCESS MATERIAL HANDLING, INC.",MAINTENANCE & REPAIRS,17536.50,1/15/2019
CITY OF CHICAGO DEPT.OF REVENUE-RED LIGHT,GENERAL EXPENSES,200.00,1/25/2019
GENUINE PARTS COMPANY (NAPA),GENERAL EXPENSES,62.35,3/15/2019
G & O THERMAL SUPPLY COMPANY,DIRECT PURCHASES,1161.10,4/15/2019
BUILDERS CHICAGO CORPORATION,MAINTENANCE & REPAIRS,602.00,3/29/2019
ENTERPRISE FLEET SERVICES,EQUIPMENT RENTAL,105036.77,4/30/2019
GENUINE PARTS COMPANY (NAPA),DIRECT PURCHASES,59998.29,5/24/2019
ALAN J COOK,LEGAL COSTS,600.00,5/3/2019
BUILDERS CHICAGO CORPORATION,MAINTENANCE & REPAIRS,5835.50,6/19/2019
"ATLAS FIRST ACCESS MATERIAL HANDLING, INC.",MAINTENANCE & REPAIRS,2346.97,6/19/2019
"MANSFIELD OIL COMPANY OF GAINESVILLE, INC.",FUEL EXPENSE,517807.42,6/14/2019
"MANSFIELD OIL COMPANY OF GAINESVILLE, INC.",FUEL EXPENSE,575633.19,6/11/2019
"AMAZON WEB SERVICES, INC.",CONTRACTUAL SERVICES,798.16,8/1/2019
GENUINE PARTS COMPANY (NAPA),DIRECT PURCHASES,9388.42,8/14/2019
REVERE ELECTRIC SUPPLY COMPANY,MAINTENANCE & REPAIRS,183.38,9/20/2019
"MANSFIELD OIL COMPANY OF GAINESVILLE, INC.",FUEL EXPENSE,763132.03,8/23/2019
"CAPRICORN COMMUNICATIONS, LLC",CONTRACTUAL SERVICES,6000.00,10/4/2019
GENUINE PARTS COMPANY (NAPA),DIRECT PURCHASES,13533.11,10/9/2019
TAB SERVICE COMPANY,GENERAL EXPENSES,7943.49,10/3/2019
VILLAGE OF WILMETTE,UTILITIES EXPENSE,57.25,10/8/2019
CAMERON BLOUNT,LEGAL COSTS,75.00,11/12/2019
JOHNSON CONTROLS FIRE PROTECTION LP,MAINTENANCE & REPAIRS,27.75,11/21/2019
SCARABAEUS LLC,CONTRACTUAL SERVICES,12000.00,12/5/2019
GENUINE PARTS COMPANY (NAPA),DIRECT PURCHASES,8035.15,12/17/2019
AMALGAMATED BANK OF CHICAGO,FINANCIAL & TREAS SVCS,719.98,1/10/2019
GENUINE PARTS COMPANY (NAPA),DIRECT PURCHASES,17669.41,2/14/2019
UNITED PARCEL SERVICE,GENERAL EXPENSES,655.49,1/31/2019
CITY OF EVANSTON,UTILITIES EXPENSE,2267.47,2/22/2019
"GREENLINE ENVIRONMENTAL SOLUTIONS, LLC",MAINTENANCE & REPAIRS,3185.00,4/18/2019
COOK COUNTY GOVERNMENT,ADMINISTRATION & HR,375.00,4/24/2019
"ARAMARK UNIFORM SERVICES, INC.",CONTRACTUAL SERVICES,71.85,6/5/2019
"*BOYE JANITORIAL SERVICE, INC.",MAINTENANCE & REPAIRS,18375.00,6/25/2019
"OCCUPATIONAL HEALTH CENTERS OF THE SOUTHWEST, PA. d/b/a CONCENTRA MEDICAL CENTERS",ADMINISTRATION & HR,62379.00,6/28/2019
NCSEA,GENERAL EXPENSES,49.00,8/9/2019
*J.P. SIMONS & COMPANY,DIRECT PURCHASES,3376.30,9/24/2019
GENUINE PARTS COMPANY (NAPA),DIRECT PURCHASES,5776.25,9/25/2019
"THE MCS GROUP, INC.",ADMINISTRATION & HR,2076.90,10/1/2019
JOHNSON PIPE & SUPPLY CO.,DIRECT PURCHASES,4658.12,12/20/2019
ACCOUNTING PRINCIPALS INC,CONTRACTUAL SERVICES,637.44,12/13/2019
GENUINE PARTS COMPANY (NAPA),MAINTENANCE & REPAIRS,3237.25,3/4/2019
CDW GOVERNMENT LLC,DIRECT PURCHASES,1033.64,1/11/2019
"TWINCO MANUFACTURING CO., INC.",DIRECT PURCHASES,1829.05,2/28/2019
JOHNSON PIPE & SUPPLY CO.,DIRECT PURCHASES,439.44,5/17/2019
CHICAGO URBAN LEAGUE,CONTRACTUAL SERVICES,5000.00,4/30/2019
DUPAGE COUNTY SHERIFF DEPT,LEGAL COSTS,40.00,5/10/2019
TOWN OF CICERO,UTILITIES EXPENSE,1134.95,6/28/2019
"CHICAGO UNITED INDUSTRIES, LTD.",DIRECT PURCHASES,515.07,7/2/2019
"COMET MESSENGER SERVICE, INC.",CONTRACTUAL SERVICES,217.48,7/19/2019
MURRAY & TRETTEL INC,GENERAL EXPENSES,416.25,9/5/2019
"STANTON MECHANICAL, INC.",MAINTENANCE & REPAIRS,18428.12,9/24/2019
GENUINE PARTS COMPANY (NAPA),TRAVEL & MEETING EXPENSE,48.97,11/12/2019
"OER SERVICES, LLC",MAINTENANCE & REPAIRS,1424.65,12/16/2019
"RADICOM, INC.",MAINTENANCE & REPAIRS,11575.00,12/18/2019
CINTAS CORPORATION,DIRECT PURCHASES,133.95,1/24/2019
CHICAGO METRO CONSTRUCTION D/B/A ARLINGTON GLASS & MIRROR CO.,CONTRACTUAL SERVICES,83825.00,4/15/2019
"GREENLINE ENVIRONMENTAL SOLUTIONS, LLC",MAINTENANCE & REPAIRS,3195.00,4/17/2019
GENUINE PARTS COMPANY (NAPA),CONSULTING,147084.24,8/9/2019
"STEVE'S EQUIPMENT SERVICE, INC.",MAINTENANCE & REPAIRS,260.42,7/26/2019
GOLD COAST ORTHOPAEDIC AND SPINE SURGERY,ADMINISTRATION & HR,187.50,8/1/2019
ROYAL REPORTING SERVICES,LEGAL COSTS,96.22,10/16/2019
EMILY MASON,CREDITS,20.00,10/24/2019
"*ALLPOINTS SECURITY AND DETECTIVE, INC.",PURCHASE OF SECURITY SERVICES,22440.44,10/29/2019
ACCOUNTEMPS/DIV. ROBERT HALF,LEGAL COSTS,1830.00,11/21/2019
"RMS SOLUTIONS, INC.",CONSULTING,3750.00,4/11/2019
AMERICAN CONCRETE INSTITUTE,TRAVEL & MEETING EXPENSE,1000.00,5/29/2019
"OER SERVICES, LLC",EQUIPMENT RENTAL,1596.00,6/6/2019
"ARAMARK UNIFORM SERVICES, INC.",CONTRACTUAL SERVICES,322.31,8/14/2019
TOMPKINS PRINTING EQUIPMENT CO.,MAINTENANCE & REPAIRS,125.46,9/13/2019
MICHAEL BEST & FRIEDRICH-CHGO,LEGAL COSTS,3128.00,12/4/2019
CINTAS CORPORATION,CONTRACTUAL SERVICES,870.00,12/16/2019
"PROMPT ELECTRIC, INC.",DIRECT PURCHASES,1916.70,1/17/2019
SUN-TIMES MEDIA,ADVERTISING & PROMOTION,81.40,2/7/2019
BRE RIVER NORTH POINT OWNER,FACILITY RENTAL,52250.27,2/19/2019
JOHNSON PIPE & SUPPLY CO.,DIRECT PURCHASES,2416.39,3/21/2019
"COY PUGH AND ASSOCIATES, LLC",CONTRACTUAL SERVICES,6000.00,4/11/2019
"JONES LANG LaSALLE, INCORPORATED",CONSULTING,467.28,5/10/2019
"AMAZON WEB SERVICES, INC.",CONTRACTUAL SERVICES,651.15,5/31/2019
"MYERS SERVICE, INC.",LEGAL COSTS,242.00,6/21/2019
NURSE VALUE INC,ADMINISTRATION & HR,640.00,9/3/2019
IAP CONSTRUCTION INC.,MAINTENANCE & REPAIRS,4789.00,10/10/2019
ESQUIRE DEPOSITION SOLUTIONS,LEGAL COSTS,807.80,10/18/2019
TOWN OF CICERO,UTILITIES EXPENSE,2828.48,10/24/2019
"CUBIC TRANSPORTATION SYSTEMS, INC.",CONTRACTUAL SERVICES,87525.00,12/5/2019
"CUBIC TRANSPORTATION SYSTEMS, INC.",TRAVEL & MEETING EXPENSE,6209.40,12/9/2019
IAP CONSTRUCTION INC.,MAINTENANCE & REPAIRS,15480.00,1/17/2019
VILLAGE OF SKOKIE.,UTILITIES EXPENSE,5105.19,1/15/2019
"CUBIC TRANSPORTATION SYSTEMS, INC.",DIRECT PURCHASES,271525.14,3/8/2019
RECORD COPY SERVICES CO.,ADMINISTRATION & HR,39.75,3/14/2019
"CRANE 1 SERVICES, INC.",MAINTENANCE & REPAIRS,944.00,4/25/2019
"WEST PUBLISHING CORPORATION d/b/a THOMSON WEST, WEST GROUP OR WEST",FINANCIAL & TREAS SVCS,6550.00,6/25/2019
NATIONAL SAFETY COUNCIL,TRAVEL & MEETING EXPENSE,395.00,9/5/2019
"ZIPCAR, INC.",EQUIPMENT RENTAL,1105.00,10/30/2019
*J.P. SIMONS & COMPANY,DIRECT PURCHASES,10956.75,12/3/2019
AT & T CORP,MAINTENANCE & REPAIRS,64615.13,11/21/2019
"J2 CLOUD SERVICES, LLC.",CONTRACTUAL SERVICES,144.20,2/5/2019
ZIONS BANK,GENERAL EXPENSES,189328.71,3/28/2019
LEXIS NEXIS CO.,CONTRACTUAL SERVICES,5458.33,4/26/2019
"AMAZON WEB SERVICES, INC.",CONTRACTUAL SERVICES,705.33,7/2/2019
"THOMAS J. WALSH CONSULTING, LLC",CONTRACTUAL SERVICES,6000.00,7/18/2019
"HIRERIGHT SOLUTIONS, INC.",ADMINISTRATION & HR,11892.54,8/8/2019
GENUINE PARTS COMPANY (NAPA),ADVERTISING & PROMOTION,248.60,10/25/2019
EVERGREEN PARK RED LIGHT,GENERAL EXPENSES,100.00,10/31/2019
"T-MOBILE USA, INC.",UTILITIES EXPENSE,15249.19,11/19/2019
"ATLAS FIRST ACCESS MATERIAL HANDLING, INC.",MAINTENANCE & REPAIRS,131.19,1/31/2019
"CRANE 1 SERVICES, INC.",MAINTENANCE & REPAIRS,18161.87,2/13/2019
TOMPKINS PRINTING EQUIPMENT CO.,MAINTENANCE & REPAIRS,850.00,2/22/2019
CUMMINS INC.,MAINTENANCE & REPAIRS,393.82,3/15/2019
"CHICAGO UNITED INDUSTRIES, LTD.",EQUIPMENT RENTAL,2623.71,4/11/2019
"AMERICAN BUILDING SERVICES, LLC (M-D BUILDING MATERIALS)",DIRECT PURCHASES,1867.86,4/17/2019
"GREENLINE ENVIRONMENTAL SOLUTIONS, LLC",MAINTENANCE & REPAIRS,3185.00,4/16/2019
"OER SERVICES, LLC",MAINTENANCE & REPAIRS,399.00,5/17/2019
"BHFX, LLC",MAINTENANCE & REPAIRS,97.50,5/23/2019
"*WILEY'S LAWN CARE, LLC",MAINTENANCE & REPAIRS,20490.00,6/4/2019
VILLAGE OF SKOKIE.,UTILITIES EXPENSE,1328.01,6/13/2019
PNC BANK,TRAVEL & MEETING EXPENSE,6529.39,6/17/2019
CITY OF CHICAGO DEPT.OF REVENUE-RED LIGHT,GENERAL EXPENSES,600.00,7/18/2019
COZEN O'CONNOR,LEGAL COSTS,27396.00,8/15/2019
"IMPERIAL CRANE SERVICES, INC.",EQUIPMENT RENTAL,3600.00,8/12/2019
INTERTEK USA INC.,CONTRACTUAL SERVICES,7376.00,9/27/2019
"GREENLINE ENVIRONMENTAL SOLUTIONS, LLC",MAINTENANCE & REPAIRS,1110.00,10/2/2019
CUMMINS INC.,MAINTENANCE & REPAIRS,1438.11,10/15/2019
"JULIAN, BETLEY & ASSOCIATES",LEGAL COSTS,545.35,10/23/2019
"SAFETY KLEEN SYSTEMS, INC.",MAINTENANCE & REPAIRS,20462.99,11/15/2019
"CRANE 1 SERVICES, INC.",MAINTENANCE & REPAIRS,865.00,10/29/2019
TOWN OF CICERO,UTILITIES EXPENSE,3062.26,1/15/2019
"OCCUPATIONAL TRAINING & SUPPLY, INC.",TRAVEL & MEETING EXPENSE,192.00,2/26/2019
COOK COUNTY SHERIFF DEPARTMENT,LEGAL COSTS,40.00,2/28/2019
CITY OF CHICAGO DEPT.OF REVENUE-RED LIGHT,GENERAL EXPENSES,135.00,3/19/2019
"WISCO, INC.",MAINTENANCE & REPAIRS,154.60,5/9/2019
CHICAGO METRO CONSTRUCTION D/B/A ARLINGTON GLASS & MIRROR CO.,MAINTENANCE & REPAIRS,17015.68,6/26/2019
MARLENE COLLINS,CREDITS,20.00,6/12/2019
*J.P. SIMONS & COMPANY,DIRECT PURCHASES,6278.40,8/22/2019
"TEXTMARKS, INC.",CONTRACTUAL SERVICES,18718.04,8/16/2019
EVANSTON POLICE DEPARTMENT/CITY OF EVANSTON,PURCHASE OF SECURITY SERVICES,16451.64,8/20/2019
"GREENLINE ENVIRONMENTAL SOLUTIONS, LLC",MAINTENANCE & REPAIRS,3950.00,10/4/2019
CDW GOVERNMENT LLC,DIRECT PURCHASES,345.22,10/8/2019
ACCOUNTING PRINCIPALS INC,CONTRACTUAL SERVICES,2440.00,2/15/2019
"WINKLER'S TREE SERVICE, INC.",MAINTENANCE & REPAIRS,8100.00,3/21/2019
CHARLES EQUIPMENT ENERGY SYSTEMS LLC,MAINTENANCE & REPAIRS,17567.00,5/29/2019
TOMPKINS PRINTING EQUIPMENT CO.,MAINTENANCE & REPAIRS,948.99,8/9/2019
MARK VEND CO,GENERAL EXPENSES,334.00,8/6/2019
CUMMINS INC.,MAINTENANCE & REPAIRS,607.86,10/10/2019
ARC IMAGING RESOURCES,MAINTENANCE & REPAIRS,100.08,11/27/2019
"MCCORKLE LITIGATION SERVICES, INC",GENERAL EXPENSES,390.35,11/27/2019
*HI-TEK ENVIRONMENTAL- d/b/a STAT,CONSULTING,127.00,12/24/2019
WELLNESS MEDICAL S.C.,ADMINISTRATION & HR,750.00,3/13/2019
TRADEBE TREATMENT & RECYCLING LLC,MAINTENANCE & REPAIRS,218.00,4/11/2019
COMMONWEALTH EDISON.,UTILITIES EXPENSE,449585.40,5/16/2019
"INSPE ASSOCIATES,LTD.",ADMINISTRATION & HR,3600.00,4/17/2019
"COMCAST OF CHICAGO, IL",EQUIPMENT RENTAL,206.55,6/7/2019
G.A.G. INDUSTRIES CORP.,MAINTENANCE & REPAIRS,47921.17,6/13/2019
DIGICERT INC,TECHNOLOGY SERVICES,218.00,9/17/2019
*GRISKO LLC (PREVIOUSLY CAROLYN GRISKO & ASSOCIATES),CONSULTING,2686.77,10/29/2019
SDI PRESENCE LLC,TECHNOLOGY SERVICES,292775.00,12/27/2019
"HADADY MACHINING CO., INC.",DIRECT PURCHASES,493.00,5/3/2019
"ORACLE AMERICA, INC.",MAINTENANCE & REPAIRS,56875.00,7/15/2019
"ATLAS FIRST ACCESS MATERIAL HANDLING, INC.",MAINTENANCE & REPAIRS,635.74,8/22/2019
"LUMINATOR MASS TRANSIT, LLC",MAINTENANCE & REPAIRS,29750.00,8/27/2019
ILLINOIS SECRETARY OF STATE,GENERAL EXPENSES,50.00,8/27/2019
"ATLAS FIRST ACCESS MATERIAL HANDLING, INC.",MAINTENANCE & REPAIRS,746.00,10/3/2019
"WISCO, INC.",DIRECT PURCHASES,12.40,10/22/2019
JACKSON LEWIS PC,LEGAL COSTS,3080.00,12/6/2019
"RECORDS DEPOSITION SERVICE, INC.",ADMINISTRATION & HR,35.34,4/16/2019
SAMM GROUP,ADMINISTRATION & HR,5200.00,4/30/2019
"J2 CLOUD SERVICES, LLC.",CONTRACTUAL SERVICES,275.50,5/28/2019
CAIRS,GENERAL EXPENSES,560.00,6/12/2019
ACCOUNTING PRINCIPALS INC,CONSULTING,1324.00,7/5/2019
*INSPIRED CATERING & EVENTS,GENERAL EXPENSES,153.00,10/23/2019
"BUREAU OF NATIONAL AFFAIRS, INC., THE",FINANCIAL & TREAS SVCS,13041.00,1/30/2019
G.A.G. INDUSTRIES CORP.,MAINTENANCE & REPAIRS,4406.00,2/19/2019
"THE MCS GROUP, INC.",ADMINISTRATION & HR,175.42,3/22/2019
GENUINE PARTS COMPANY (NAPA),CONSULTING,164321.53,4/11/2019
ACCOUNTING PRINCIPALS INC,CONTRACTUAL SERVICES,2440.00,5/17/2019
"HERITAGE-CRYSTAL CLEAN, LLC",DIRECT PURCHASES,4160.00,5/28/2019
BETTY DAY,LEGAL COSTS,75.00,7/3/2019
PROFORTE INC,TRAVEL & MEETING EXPENSE,1238.40,10/11/2019
MURRAY & TRETTEL INC,GENERAL EXPENSES,416.25,12/13/2019
PITNEY BOWES GLOBAL MAILING SYSTEMS,MAINTENANCE & REPAIRS,51.00,2/22/2019
CHICAGO SURGICAL GROUP LTD,ADMINISTRATION & HR,750.00,2/22/2019
AT & T CORP,UTILITIES EXPENSE,99.91,3/19/2019
ANITA M. ROWE,LEGAL COSTS,600.00,5/3/2019
"LISA A. KOTRBA & ASSOCIATES, LTD",LEGAL COSTS,511.60,5/3/2019
"LAICON, INC.",MAINTENANCE & REPAIRS,729.00,5/10/2019
LEXIS NEXIS CO.,CONTRACTUAL SERVICES,5458.33,5/28/2019
"COMET MESSENGER SERVICE, INC.",GENERAL EXPENSES,120.22,7/5/2019
EVERGREEN PARK RED LIGHT,GENERAL EXPENSES,100.00,7/5/2019
DYNEGY ENERGY SERVICES,UTILITIES EXPENSE,71946.08,8/1/2019
ZIONS BANK,GENERAL EXPENSES,116615.11,9/30/2019
"AMERICAN BUILDING SERVICES, LLC (M-D BUILDING MATERIALS)",DIRECT PURCHASES,2004.60,1/11/2019
FORESIGHT RECONSTRUCTION INC,LEGAL COSTS,4772.88,1/10/2019
"CRANE 1 SERVICES, INC.",MAINTENANCE & REPAIRS,970.00,2/4/2019
CDW GOVERNMENT LLC,TECHNOLOGY SERVICES,3839.52,4/3/2019
BUILDERS CHICAGO CORPORATION,MAINTENANCE & REPAIRS,688.00,3/25/2019
"Legalink, Inc. d/b/a Epiq Court Reporting",LEGAL COSTS,5164.90,3/22/2019
"MANSFIELD OIL COMPANY OF GAINESVILLE, INC.",FUEL EXPENSE,907560.16,4/12/2019
LUIS SAHAGUN,CONTRACTUAL SERVICES,1000.00,4/9/2019
"THE MCS GROUP, INC.",ADMINISTRATION & HR,7675.38,5/14/2019
"THE MCS GROUP, INC.",ADMINISTRATION & HR,4603.99,5/24/2019
"ICE MILLER, LLP",LEGAL COSTS,5000.00,6/10/2019
GENUINE PARTS COMPANY (NAPA),DIRECT PURCHASES,76879.05,7/5/2019
"RADICOM, INC.",MAINTENANCE & REPAIRS,12250.00,7/17/2019
"PROTANIC, INC.",MAINTENANCE & REPAIRS,1450.00,7/18/2019
"ATLAS FIRST ACCESS MATERIAL HANDLING, INC.",MAINTENANCE & REPAIRS,435.00,7/31/2019
"STANTON MECHANICAL, INC.",MAINTENANCE & REPAIRS,1287.50,7/24/2019
MID-WEST SIGN SUPPLY CO,MAINTENANCE & REPAIRS,584.50,7/26/2019
"THE MCS GROUP, INC.",ADMINISTRATION & HR,4081.57,9/10/2019
GENUINE PARTS COMPANY (NAPA),DIRECT PURCHASES,17451.90,10/10/2019
*J.P. SIMONS & COMPANY,DIRECT PURCHASES,21996.91,11/6/2019
"ATLAS FIRST ACCESS MATERIAL HANDLING, INC.",MAINTENANCE & REPAIRS,6797.22,11/8/2019
"JONES LANG LaSALLE, INCORPORATED",MAINTENANCE & REPAIRS,515657.35,10/25/2019
GENUINE PARTS COMPANY (NAPA),DIRECT PURCHASES,74432.69,11/19/2019
