VENDOR NAME,EXPENSE CATEGORY,PAYMENT AMOUNT,PAYMENT DATE
AMERICAN TOWERS LLC,"Facilities Operating Expenses (Rent,Utilities,etc)",4235.25,9/25/2018
AMERICAN TOWERS LLC,"Facilities Operating Expenses (Rent,Utilities,etc)",4235.25,9/25/2018
AMERICAN TOWERS LLC,"Facilities Operating Expenses (Rent,Utilities,etc)",8470.5,10/30/2018
AMERICAN TOWERS LLC,"Facilities Operating Expenses (Rent,Utilities,etc)",8470.5,11/27/2018
AMERICAN TOWERS LLC,"Facilities Operating Expenses (Rent,Utilities,etc)",8470.5,12/24/2018
AMERIMEX SALES & SERVICE,General Shop/Gar/Term Repairs & Svcs,855.45,1/11/2018
AMERIMEX SALES & SERVICE,Maintenance of Equipment,9398.21,10/18/2018
AN EXECUTIVE DECISION,Marketing,5692.11,7/25/2018
AN EXECUTIVE DECISION,Marketing,3177.92,7/25/2018
AN EXECUTIVE DECISION,Professional / Technical,755.9,10/25/2018
ANAMAR HERNANDEZ,I&D Claims (Damage Reserve),25,9/7/2018
"ANCHOR MECHANICAL, INC.",Equipment Purchases,328362.5,1/17/2018
"ANCHOR MECHANICAL, INC.",Equipment Purchases,138400,3/16/2018
"ANCHOR MECHANICAL, INC.",Equipment Purchases,375361.2,3/21/2018
"ANCHOR MECHANICAL, INC.",Equipment Purchases,1141830.94,4/18/2018
"ANCHOR MECHANICAL, INC.",Maintenance of Buildings,6984.45,10/11/2018
"ANCHOR STAFFING, INC.",Professional / Technical,531.19,1/4/2018
"ANCHOR STAFFING, INC.",Professional / Technical,320.85,1/11/2018
"ANCHOR STAFFING, INC.",Professional / Technical,520.49,1/18/2018
"ANCHOR STAFFING, INC.",Professional / Technical,534.75,1/25/2018
"ANCHOR STAFFING, INC.",Professional / Technical,1182.92,2/2/2018
"ANCHOR STAFFING, INC.",Professional / Technical,854.76,2/5/2018
"ANCHOR STAFFING, INC.",Professional / Technical,1032.8,2/15/2018
"ANCHOR STAFFING, INC.",Professional / Technical,740.86,2/22/2018
"ANCHOR STAFFING, INC.",Professional / Technical,1018.54,3/1/2018
"ANCHOR STAFFING, INC.",Professional / Technical,925.85,3/8/2018
"ANCHOR STAFFING, INC.",Professional / Technical,719.29,3/15/2018
"ANCHOR STAFFING, INC.",Professional / Technical,1032.8,3/22/2018
"ANCHOR STAFFING, INC.",Professional / Technical,988.99,3/29/2018
"ANCHOR STAFFING, INC.",Professional / Technical,996.1,4/5/2018
"ANCHOR STAFFING, INC.",Professional / Technical,1102.83,4/12/2018
"ANCHOR STAFFING, INC.",Professional / Technical,1053.02,4/20/2018
"ANCHOR STAFFING, INC.",Professional / Technical,868.04,4/27/2018
"ANCHOR STAFFING, INC.",Professional / Technical,426.9,5/3/2018
"ANCHOR STAFFING, INC.",Professional / Technical,1554.63,5/10/2018
"ANCHOR STAFFING, INC.",Professional / Technical,1102.83,5/18/2018
"ANCHOR STAFFING, INC.",Professional / Technical,988.99,5/31/2018
"ANCHOR STAFFING, INC.",Professional / Technical,967.64,6/13/2018
"ANCHOR STAFFING, INC.",Professional / Technical,1049.47,6/14/2018
"ANCHOR STAFFING, INC.",Professional / Technical,992.53,6/21/2018
"ANCHOR STAFFING, INC.",Professional / Technical,1085.04,6/22/2018
"ANCHOR STAFFING, INC.",Professional / Technical,875.15,7/5/2018
"ANCHOR STAFFING, INC.",Professional / Technical,988.99,7/10/2018
"ANCHOR STAFFING, INC.",Professional / Technical,1099.27,7/12/2018
"ANCHOR STAFFING, INC.",Professional / Technical,1003.22,7/26/2018
"ANCHOR STAFFING, INC.",Professional / Technical,796.88,8/9/2018
"ANCHOR STAFFING, INC.",Professional / Technical,931.2,8/10/2018
"ANCHOR STAFFING, INC.",Professional / Technical,993.28,8/16/2018
"ANCHOR STAFFING, INC.",Professional / Technical,1081.49,8/24/2018
"ANCHOR STAFFING, INC.",Professional / Technical,1039.84,9/7/2018
"ANCHOR STAFFING, INC.",Professional / Technical,1191.16,9/13/2018
"ANCHOR STAFFING, INC.",Professional / Technical,2157.28,9/21/2018
"ANCHOR STAFFING, INC.",Professional / Technical,1051.48,9/27/2018
"ANCHOR STAFFING, INC.",Professional / Technical,2262.04,10/25/2018
"ANCHOR STAFFING, INC.",Professional / Technical,4299.04,11/9/2018
"ANCHOR STAFFING, INC.",Professional / Technical,1649,12/5/2018
"ANCHOR STAFFING, INC.",Professional / Technical,977.76,12/6/2018
ANDERSON COVERAGE GROUP LLC,Administrative Support,855.5,1/11/2018
ANDERSON COVERAGE GROUP LLC,Administrative Support,177,7/5/2018
ANDERSON COVERAGE GROUP LLC,Administrative Support,1062,8/2/2018
ANDERSON ELEVATOR CO.,Maintenance of Buildings,343493.6,1/11/2018
ANDERSON ELEVATOR CO.,Contract Construction,13281.74,1/29/2018
ANDERSON ELEVATOR CO.,Maintenance of Buildings,389656.8,2/7/2018
ANDERSON ELEVATOR CO.,Contract Construction,10818.83,2/8/2018
ANDERSON ELEVATOR CO.,Contract Construction,24826.1,2/12/2018
ANDERSON ELEVATOR CO.,Contract Construction,8676.8,3/5/2018
ANDERSON ELEVATOR CO.,Maintenance of Buildings,342914.35,3/13/2018
ANDERSON ELEVATOR CO.,Contract Construction,21128.55,3/23/2018
ANDERSON ELEVATOR CO.,Contract Construction,14026.27,3/27/2018
ANDERSON ELEVATOR CO.,Maintenance of Buildings,350969.71,4/5/2018
ANDERSON ELEVATOR CO.,Contract Construction,33176.58,4/23/2018
ANDERSON ELEVATOR CO.,Contract Construction,39727.79,5/7/2018
ANDERSON ELEVATOR CO.,Maintenance of Buildings,344050.02,5/17/2018
ANDERSON ELEVATOR CO.,Contract Construction,20137.71,5/22/2018
ANDERSON ELEVATOR CO.,Contract Construction,10116.26,5/29/2018
ANDERSON ELEVATOR CO.,Maintenance of Buildings,23555,5/30/2018
ANDERSON ELEVATOR CO.,Contract Construction,6107.2,5/31/2018
ANDERSON ELEVATOR CO.,Maintenance of Buildings,346034.07,6/7/2018
ANDERSON ELEVATOR CO.,Contract Construction,7123.04,6/19/2018
ANDERSON ELEVATOR CO.,Contract Construction,22855,6/28/2018
ANDERSON ELEVATOR CO.,Maintenance of Buildings,343392.54,7/12/2018
ANDERSON ELEVATOR CO.,Contract Construction,110100,7/26/2018
ANDERSON ELEVATOR CO.,Maintenance of Buildings,346898.12,8/10/2018
ANDERSON ELEVATOR CO.,Contract Construction,40355.44,8/21/2018
ANDERSON ELEVATOR CO.,Contract Construction,19361.92,8/23/2018
ANDERSON ELEVATOR CO.,Contract Construction,21025.92,9/5/2018
ANDERSON ELEVATOR CO.,Maintenance of Buildings,351326.78,9/6/2018
ANDERSON ELEVATOR CO.,Maintenance of Buildings,15147,9/14/2018
ANDERSON ELEVATOR CO.,Contract Construction,123253,9/25/2018
ANDERSON ELEVATOR CO.,Maintenance of Buildings,290,9/26/2018
ANDERSON ELEVATOR CO.,Contract Construction,20417.76,10/2/2018
ANDERSON ELEVATOR CO.,Contract Construction,24957.76,10/4/2018
ANDERSON ELEVATOR CO.,Contract Construction,43923.7,11/1/2018
ANDERSON ELEVATOR CO.,Equipment Purchases,382321.27,11/1/2018
ANDERSON ELEVATOR CO.,Equipment Purchases,338641.56,11/8/2018
ANDERSON ELEVATOR CO.,Contract Construction,27585.36,11/13/2018
ANDERSON ELEVATOR CO.,Contract Construction,10430.01,12/6/2018
ANDERSON ELEVATOR CO.,Equipment Purchases,355564.97,12/6/2018
ANDERSON ELEVATOR CO.,Contract Construction,19947.36,12/27/2018
ANDREA SYLVESTER,Real Estate,573.47,6/20/2018
ANDREA SYLVESTER,Real Estate,291,10/5/2018
ANDREA SYLVESTER,Real Estate,582,11/7/2018
ANDREW COIN,Real Estate,3660.67,8/29/2018
ANDREW DENNIS,I&D Claims (Damage Reserve),1700,7/10/2018
ANDREW KILMER,I&D Claims (Damage Reserve),25,8/10/2018
ANITA M. ROWE,Administrative Support,500,3/30/2018
ANITA M. ROWE,Administrative Support,625,4/17/2018
ANITA M. ROWE,I&D Claims (Damage Reserve),458.23,7/31/2018
"ANIXTER, INC.",Administrative Support,1239.1,4/11/2018
ANN S. KENIS,Administrative Support,4125,3/9/2018
ANN S. KENIS,Administrative Support,1500,7/24/2018
ANN S. KENIS,I&D Claims (Damage Reserve),2625,8/2/2018
ANN S. KENIS,Administrative Support,3750,9/11/2018
ANN S. KENIS,Administrative Support,1500,10/25/2018
ANN S. KENIS,Administrative Support,750,12/12/2018
ANNA COBB,Administrative Support,200,2/7/2018
ANNIE PRICE,I&D Claims (Damage Reserve),75,10/24/2018
ANNIE PRICE,I&D Claims (Damage Reserve),75,12/4/2018
"ANSALDO STS USA, INC.",Maintainance of Signal & Control Equipment,4174.64,1/2/2018
"ANSALDO STS USA, INC.",Maintainance of Signal & Control Equipment,4239,1/11/2018
"ANSALDO STS USA, INC.",Maintainance of Signal & Control Equipment,3761.1,1/18/2018
"ANSALDO STS USA, INC.",Maintainance of Signal & Control Equipment,5070.63,1/26/2018
"ANSALDO STS USA, INC.",Maintainance of Signal & Control Equipment,417.9,2/14/2018
"ANSALDO STS USA, INC.",Maintainance of Signal & Control Equipment,12435.62,3/1/2018
"ANSALDO STS USA, INC.",Maintainance of Signal & Control Equipment,2293.2,3/29/2018
"ANSALDO STS USA, INC.",Maintainance of Signal & Control Equipment,395.92,4/3/2018
"ANSALDO STS USA, INC.",Maintainance of Signal & Control Equipment,231.98,4/12/2018
"ANSALDO STS USA, INC.",Maintainance of Signal & Control Equipment,518.25,5/2/2018
"ANSALDO STS USA, INC.",Maintainance of Signal & Control Equipment,8451.05,5/30/2018
"ANSALDO STS USA, INC.",Maintainance of Signal & Control Equipment,518.25,5/31/2018
"ANSALDO STS USA, INC.",Maintainance of Signal & Control Equipment,5669.91,6/20/2018
"ANSALDO STS USA, INC.",Maintainance of Signal & Control Equipment,5214.56,6/28/2018
"ANSALDO STS USA, INC.",Maintainance of Signal & Control Equipment,1571.22,7/3/2018
"ANSALDO STS USA, INC.",Maintainance of Signal & Control Equipment,11286.25,7/5/2018
"ANSALDO STS USA, INC.",Maintainance of Signal & Control Equipment,8451.05,7/10/2018
"ANSALDO STS USA, INC.",Equipment Purchases,14193.69,8/10/2018
"ANSALDO STS USA, INC.",Equipment Purchases,686.08,8/22/2018
"ANSALDO STS USA, INC.",Maintainance of Signal & Control Equipment,3137.5,8/29/2018
"ANSALDO STS USA, INC.",Maintainance of Signal & Control Equipment,2045.64,9/4/2018
"ANSALDO STS USA, INC.",Maintainance of Signal & Control Equipment,2448.4,9/5/2018
"ANSALDO STS USA, INC.",Equipment Purchases,10273.1,10/19/2018
"ANSALDO STS USA, INC.",Maintainance of Signal & Control Equipment,9726,11/1/2018
"ANSALDO STS USA, INC.",Equipment Purchases,18548.75,11/9/2018
"ANSALDO STS USA, INC.",Maintainance of Signal & Control Equipment,1339.8,11/15/2018
"ANSALDO STS USA, INC.",Maintainance of Signal & Control Equipment,235.2,11/20/2018
"ANSALDO STS USA, INC.",Maintainance of Signal & Control Equipment,22.94,12/6/2018
"ANSALDO STS USA, INC.",Maintainance of Signal & Control Equipment,1692.16,12/18/2018
"ANSALDO STS USA, INC.",Equipment Purchases,81202.04,12/21/2018
"ANSALDO STS USA, INC.",Equipment Purchases,29188.8,12/26/2018
ANTHONY MILLER,I&D Claims (Damage Reserve),300,1/16/2018
ANTHONY MILLER,I&D Claims (Damage Reserve),225,1/16/2018
ANTHONY MILLER,I&D Claims (Damage Reserve),75,1/16/2018
ANTHONY MILLER,I&D Claims (Damage Reserve),225,3/9/2018
ANTHONY MILLER,I&D Claims (Damage Reserve),75,3/9/2018
ANTHONY MILLER,I&D Claims (Damage Reserve),75,3/9/2018
ANTHONY MILLER,I&D Claims (Damage Reserve),225,5/17/2018
ANTHONY PIRIE MD.,I&D Claims (Damage Reserve),500,1/9/2018
APOLLO VIDEO TECHNOLOGY,Maintenance of Equipment,120443.5,2/1/2018
APOLLO VIDEO TECHNOLOGY,Maintenance of Equipment,63563.5,4/10/2018
APOLLO VIDEO TECHNOLOGY,Maintenance of Equipment,67859.25,4/25/2018
APOLLO VIDEO TECHNOLOGY,Maintenance of Equipment,63420.25,5/15/2018
APOLLO VIDEO TECHNOLOGY,Equipment Purchases,276630,6/20/2018
APOLLO VIDEO TECHNOLOGY,Maintenance of Equipment,66744,7/19/2018
APOLLO VIDEO TECHNOLOGY,Maintenance of Equipment,133430,8/7/2018
APOLLO VIDEO TECHNOLOGY,Maintenance of Equipment,72126.3,12/19/2018
APPLICATIONS SOFTWARE TECH.,Consulting Services,323900,3/5/2018
APPLICATIONS SOFTWARE TECH.,Consulting Services,466900,3/29/2018
APPLICATIONS SOFTWARE TECH.,Consulting Services,327500,4/23/2018
APPLICATIONS SOFTWARE TECH.,Consulting Services,108800,9/13/2018
APPLICATIONS SOFTWARE TECH.,Consulting Services,203000,11/26/2018
"ARAMARK UNIFORM SERVICES, INC.",Money Counting,45.22,1/2/2018
"ARAMARK UNIFORM SERVICES, INC.",Engineering,161.28,1/16/2018
"ARAMARK UNIFORM SERVICES, INC.",Engineering,168,1/23/2018
"ARAMARK UNIFORM SERVICES, INC.",Money Counting,45.22,1/24/2018
"ARAMARK UNIFORM SERVICES, INC.",Money Counting,377.54,1/29/2018
"ARAMARK UNIFORM SERVICES, INC.",Money Counting,45.22,1/31/2018
"ARAMARK UNIFORM SERVICES, INC.",Money Counting,45.22,2/7/2018
"ARAMARK UNIFORM SERVICES, INC.",Engineering,166.29,2/13/2018
"ARAMARK UNIFORM SERVICES, INC.",Money Counting,53.4,2/14/2018
"ARAMARK UNIFORM SERVICES, INC.",Money Counting,53.4,2/20/2018
"ARAMARK UNIFORM SERVICES, INC.",Engineering,126,2/23/2018
"ARAMARK UNIFORM SERVICES, INC.",Engineering,42,2/27/2018
"ARAMARK UNIFORM SERVICES, INC.",Money Counting,19.76,3/21/2018
"ARAMARK UNIFORM SERVICES, INC.",Money Counting,55.4,3/27/2018
"ARAMARK UNIFORM SERVICES, INC.",Money Counting,55.4,4/4/2018
"ARAMARK UNIFORM SERVICES, INC.",Money Counting,55.4,4/11/2018
"ARAMARK UNIFORM SERVICES, INC.",Money Counting,55.4,4/18/2018
"ARAMARK UNIFORM SERVICES, INC.",Engineering,126,4/19/2018
"ARAMARK UNIFORM SERVICES, INC.",Money Counting,55.4,4/25/2018
"ARAMARK UNIFORM SERVICES, INC.",Engineering,168,4/27/2018
"ARAMARK UNIFORM SERVICES, INC.",Money Counting,55.4,5/3/2018
"ARAMARK UNIFORM SERVICES, INC.",Money Counting,55.4,5/9/2018
"ARAMARK UNIFORM SERVICES, INC.",Engineering,210,5/11/2018
"ARAMARK UNIFORM SERVICES, INC.",Money Counting,72.56,5/23/2018
"ARAMARK UNIFORM SERVICES, INC.",Money Counting,55.4,5/30/2018
"ARAMARK UNIFORM SERVICES, INC.",Engineering,168,6/8/2018
"ARAMARK UNIFORM SERVICES, INC.",Money Counting,166.2,6/13/2018
"ARAMARK UNIFORM SERVICES, INC.",Money Counting,55.4,6/20/2018
"ARAMARK UNIFORM SERVICES, INC.",Money Counting,55.4,6/27/2018
"ARAMARK UNIFORM SERVICES, INC.",Money Counting,55.4,7/3/2018
"ARAMARK UNIFORM SERVICES, INC.",Engineering,126,7/11/2018
"ARAMARK UNIFORM SERVICES, INC.",Money Counting,55.4,7/11/2018
"ARAMARK UNIFORM SERVICES, INC.",Engineering,42,7/13/2018
"ARAMARK UNIFORM SERVICES, INC.",Money Counting,55.4,7/18/2018
"ARAMARK UNIFORM SERVICES, INC.",Money Counting,55.4,7/25/2018
"ARAMARK UNIFORM SERVICES, INC.",Engineering,164.64,8/28/2018
"ARAMARK UNIFORM SERVICES, INC.",Money Counting,63.72,9/5/2018
"ARAMARK UNIFORM SERVICES, INC.",Money Counting,63.72,9/12/2018
"ARAMARK UNIFORM SERVICES, INC.",Money Counting,191.16,9/17/2018
"ARAMARK UNIFORM SERVICES, INC.",Engineering,42,9/18/2018
"ARAMARK UNIFORM SERVICES, INC.",Money Counting,63.72,9/18/2018
"ARAMARK UNIFORM SERVICES, INC.",Engineering,42,9/20/2018
"ARAMARK UNIFORM SERVICES, INC.",Money Counting,63.72,9/26/2018
"ARAMARK UNIFORM SERVICES, INC.",Money Counting,63.72,9/27/2018
"ARAMARK UNIFORM SERVICES, INC.",Engineering,161.28,10/2/2018
"ARAMARK UNIFORM SERVICES, INC.",Money Counting,63.72,10/3/2018
"ARAMARK UNIFORM SERVICES, INC.",Engineering,120.96,10/4/2018
"ARAMARK UNIFORM SERVICES, INC.",Engineering,40.32,10/5/2018
"ARAMARK UNIFORM SERVICES, INC.",Money Counting,63.72,10/10/2018
"ARAMARK UNIFORM SERVICES, INC.",Money Counting,63.72,10/17/2018
"ARAMARK UNIFORM SERVICES, INC.",Money Counting,111.2,10/24/2018
"ARAMARK UNIFORM SERVICES, INC.",Money Counting,67.04,10/31/2018
"ARAMARK UNIFORM SERVICES, INC.",Engineering,161.28,11/7/2018
"ARAMARK UNIFORM SERVICES, INC.",Money Counting,67.04,11/7/2018
"ARAMARK UNIFORM SERVICES, INC.",Money Counting,63.72,11/8/2018
"ARAMARK UNIFORM SERVICES, INC.",Money Counting,67.04,11/14/2018
"ARAMARK UNIFORM SERVICES, INC.",Money Counting,67.04,11/21/2018
"ARAMARK UNIFORM SERVICES, INC.",Money Counting,67.04,11/28/2018
"ARAMARK UNIFORM SERVICES, INC.",Money Counting,40.48,12/5/2018
"ARAMARK UNIFORM SERVICES, INC.",Money Counting,67.04,12/12/2018
"ARAMARK UNIFORM SERVICES, INC.",Engineering,161.28,12/13/2018
"ARAMARK UNIFORM SERVICES, INC.",Money Counting,67.04,12/19/2018
"ARAMARK UNIFORM SERVICES, INC.",Money Counting,67.04,12/26/2018
ARC IMAGING RESOURCES,Management,5473.96,1/11/2018
ARC IMAGING RESOURCES,Management,362.72,3/8/2018
ARC IMAGING RESOURCES,Management,5473.96,4/27/2018
ARC IMAGING RESOURCES,Management,562.16,5/24/2018
ARC IMAGING RESOURCES,Management,120.18,6/7/2018
ARC IMAGING RESOURCES,Management,221.68,6/18/2018
ARC IMAGING RESOURCES,Management,5473.96,7/5/2018
ARC IMAGING RESOURCES,Management,140.54,7/10/2018
ARC IMAGING RESOURCES,Management,1124.32,7/11/2018
ARC IMAGING RESOURCES,Management,120.72,8/1/2018
ARC IMAGING RESOURCES,Management,313.62,8/23/2018
ARC IMAGING RESOURCES,Management,59.76,10/25/2018
ARC IMAGING RESOURCES,Management,125,11/29/2018
ARC IMAGING RESOURCES,Management,5473.96,12/11/2018
ARC IMAGING RESOURCES,Management,59.76,12/19/2018
"ARCADIS  U.S., INC.",Consulting Services,307923.83,1/19/2018
"ARCADIS  U.S., INC.",Consulting Services,251444.99,2/5/2018
"ARCADIS  U.S., INC.",Consulting Services,263177.71,3/14/2018
"ARCADIS  U.S., INC.",Consulting Services,202768.81,4/6/2018
"ARCADIS  U.S., INC.",Consulting Services,241958.48,6/12/2018
"ARCADIS  U.S., INC.",Consulting Services,165146.92,8/28/2018
"ARCADIS  U.S., INC.",Consulting Services,417835.33,8/30/2018
"ARCADIS  U.S., INC.",Consulting Services,185459.18,9/13/2018
"ARCADIS  U.S., INC.",Consulting Services,568.92,9/25/2018
"ARCADIS  U.S., INC.",Consulting Services,360069.37,10/9/2018
"ARCADIS  U.S., INC.",Consulting Services,124504.9,11/1/2018
"ARCADIS  U.S., INC.",Consulting Services,12830.95,12/18/2018
"ARCCA, INCORPORATED",I&D Claims (Damage Reserve),515,1/10/2018
"ARCCA, INCORPORATED",I&D Claims (Damage Reserve),4125,4/18/2018
"ARCON WELDING, LLC",Maintenance of Track & Roadway-Electrical,1594.81,1/11/2018
"ARCON WELDING, LLC",Maintenance of Structures,3054.89,1/26/2018
"ARCON WELDING, LLC",Maintenance of Track & Roadway-Electrical,756.57,2/20/2018
"ARCON WELDING, LLC",Maintenance of Track & Roadway-Electrical,985.57,8/23/2018
"ARCON WELDING, LLC",Maintenance of Structures,2296.95,12/4/2018
ARIEL LEIFER M.D.,I&D Claims (Damage Reserve),500,10/23/2018
ARMA INTERNATIONAL,Quality Assurance,225,9/5/2018
ASHRAE LEARNING INSTITUTE,Professional / Technical,209,8/3/2018
"ASKREPLY, INC.",Software Maintenance Fees,9900,4/13/2018
"ASKREPLY, INC.",Software Maintenance Fees,103983,10/5/2018
ASME INTERNATIONAL,Professional / Technical,158,9/5/2018
ASME INTERNATIONAL,Professional / Technical,146.5,10/9/2018
"ASSETWORKS, INC.",Consulting Services,18867.54,7/19/2018
"ASSETWORKS, INC.",Consulting Services,9433.77,7/26/2018
"ASSETWORKS, INC.",Consulting Services,9433.77,7/26/2018
"ASSETWORKS, INC.",Consulting Services,11781.27,7/26/2018
"ASSETWORKS, INC.",Consulting Services,9433.77,7/27/2018
"ASSETWORKS, INC.",Consulting Services,9433.77,7/27/2018
"ASSETWORKS, INC.",Consulting Services,9433.77,7/27/2018
"ASSOCIATED INDUSTRIAL BRUSH CO, LTD",Maintenance of Equipment,12531.6,4/5/2018
ASSOCIATION FOR TALENT DEVELOPMENT,Training - Students,1197,8/21/2018
ASSOCIATION OF CERTIFIED FRAUD,Dues & Memberships,195,2/2/2018
ASSOCIATION OF CERTIFIED FRAUD,Dues & Memberships,225,7/24/2018
ASTM INTERNATIONAL,Professional / Technical,20600,3/23/2018
AT & T CORP,Maintain/Repair Communications  Equip,369758.11,2/7/2018
AT & T CORP,Maintain/Repair Communications  Equip,1010.67,2/7/2018
AT & T CORP,Maintain/Repair Communications  Equip,1694.37,2/9/2018
AT & T CORP,Maintain/Repair Communications  Equip,426024.86,2/20/2018
AT & T CORP,Maintain/Repair Communications  Equip,372068.74,4/13/2018
AT & T CORP,Maintain/Repair Communications  Equip,5910.11,5/29/2018
AT & T CORP,Maintain/Repair Communications  Equip,25604.4,5/29/2018
AT & T CORP,Maintain/Repair Communications  Equip,641112.97,5/30/2018
AT & T CORP,Maintain/Repair Communications  Equip,8350.8,8/24/2018
AT & T CORP,Maintain/Repair Communications  Equip,711673.85,8/28/2018
AT & T CORP,Maintain/Repair Communications  Equip,4175.4,8/29/2018
AT & T CORP,Maintain/Repair Communications  Equip,239302.34,9/6/2018
AT & T CORP,Maintain/Repair Communications  Equip,380017.52,11/14/2018
AT & T CORP,Maintain/Repair Communications  Equip,530914.04,12/11/2018
AT & T CORP,Maintain/Repair Communications  Equip,9000,12/13/2018
AT&T,Equipment Purchases,87678.18,8/31/2018
"AT&T MOBILITY NATIONAL ACCOUNTS, LLC",Computer Operations,496147.81,5/16/2018
"AT&T MOBILITY NATIONAL ACCOUNTS, LLC",Computer Operations,1011.16,5/16/2018
"AT&T MOBILITY NATIONAL ACCOUNTS, LLC",Computer Operations,505.58,5/22/2018
"AT&T MOBILITY NATIONAL ACCOUNTS, LLC",Computer Operations,1011.16,5/31/2018
"AT&T MOBILITY NATIONAL ACCOUNTS, LLC",Computer Operations,1011.16,7/31/2018
"AT&T MOBILITY NATIONAL ACCOUNTS, LLC",Computer Operations,193396.3,8/24/2018
"AT&T MOBILITY NATIONAL ACCOUNTS, LLC",Computer Operations,505.58,8/28/2018
"AT&T MOBILITY NATIONAL ACCOUNTS, LLC",Computer Operations,95263.3,9/4/2018
"AT&T MOBILITY NATIONAL ACCOUNTS, LLC",Computer Operations,95596.63,11/14/2018
"AT&T MOBILITY NATIONAL ACCOUNTS, LLC",Computer Operations,1516.74,12/11/2018
"AT&T MOBILITY NATIONAL ACCOUNTS, LLC",Computer Operations,190266.19,12/11/2018
"AT&T MOBILITY NATIONAL ACCOUNTS, LLC",Computer Operations,505.58,12/20/2018
"ATKINSON-BAKER, INC.",I&D Claims (Damage Reserve),296.35,3/7/2018
"ATLAS FIRST ACCESS MATERIAL HANDLING, INC.",Maintenance of Buildings,2489.43,1/4/2018
"ATLAS FIRST ACCESS MATERIAL HANDLING, INC.",Maintenance of Equipment,551.77,1/4/2018
"ATLAS FIRST ACCESS MATERIAL HANDLING, INC.",Maintenance of Buildings,6086.88,1/5/2018
"ATLAS FIRST ACCESS MATERIAL HANDLING, INC.",Maintenance of Equipment,227.65,1/5/2018
"ATLAS FIRST ACCESS MATERIAL HANDLING, INC.",Maintenance of Buildings,3054.94,1/8/2018
"ATLAS FIRST ACCESS MATERIAL HANDLING, INC.",Maintenance of Buildings,17012.4,1/9/2018
"ATLAS FIRST ACCESS MATERIAL HANDLING, INC.",Maintenance of Equipment,1220.52,1/9/2018
"ATLAS FIRST ACCESS MATERIAL HANDLING, INC.",Maintenance of Buildings,2923.28,1/10/2018
"ATLAS FIRST ACCESS MATERIAL HANDLING, INC.",Maintenance of Buildings,4143.63,1/11/2018
